rowid	affiliation	url	ror_results	chosen	score	matching_type	organization.name	organization.id	organization.country.country_name
1276	Free University of Berlin, Germany	https://api.ror.org/organizations?affiliation=Free+University+of+Berlin,+Germany	5	TRUE	1	PHRASE	Freie Universität Berlin	https://ror.org/046ak2485	Germany
1277	Frei Universität Berlin && WZB Berlin Social Science Center	https://api.ror.org/organizations?affiliation=Frei+Universitat+Berlin+&&+WZB+Berlin+Social+Science+Center	19	TRUE	0.98	COMMON TERMS	Freie Universität Berlin	https://ror.org/046ak2485	Germany
1278	Friedrich Ebert Foundation && Democracy Institute, CEU, Austria	https://api.ror.org/organizations?affiliation=Friedrich+Ebert+Foundation+&&+Democracy+Institute,+CEU,+Austria	1	TRUE	1	EXACT	Friedrich-Ebert-Stiftung e.V.	https://ror.org/02ak8fm03	Germany
1279	Friedrich-Ebert-Stiftung	https://api.ror.org/organizations?affiliation=Friedrich-Ebert-Stiftung	1	TRUE	1	EXACT	Friedrich-Ebert-Stiftung e.V.	https://ror.org/02ak8fm03	Germany
1280	Frisch Centre, Norway	https://api.ror.org/organizations?affiliation=Frisch+Centre,+Norway	7	FALSE	0.6	COMMON TERMS	Norwegian Meteorological Institute	https://ror.org/001n36p86	Norway
1281	Fundação Getúlio Vargas, Brazil	https://api.ror.org/organizations?affiliation=Fundacao+Getulio+Vargas,+Brazil	5	TRUE	1	PHRASE	Fundação Getulio Vargas	https://ror.org/01evzkn27	Brazil
1282	GESIS	https://api.ror.org/organizations?affiliation=GESIS	2	TRUE	0.9	PHRASE	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1283	GESIS - Leibniz Insitute for the Social Sciences, Germany	https://api.ror.org/organizations?affiliation=GESIS+-+Leibniz+Insitute+for+the+Social+Sciences,+Germany	12	TRUE	0.91	COMMON TERMS	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1284	GESIS - Leibniz Institute for the Social Sciences, Germany, University of Mannheim, Germany	https://api.ror.org/organizations?affiliation=GESIS+-+Leibniz+Institute+for+the+Social+Sciences,+Germany,+University+of+Mannheim,+Germany	19	FALSE	1	PHRASE	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1285	GESIS - Leibniz-Institute for the Social Sciences	https://api.ror.org/organizations?affiliation=GESIS+-+Leibniz-Institute+for+the+Social+Sciences	1	TRUE	1	EXACT	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1286	GESIS -- Leibniz Institute for the Social Sciences, Germany	https://api.ror.org/organizations?affiliation=GESIS+--+Leibniz+Institute+for+the+Social+Sciences,+Germany	13	TRUE	0.92	COMMON TERMS	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1287	GESIS Leibniz Institute for the Social Sciences	https://api.ror.org/organizations?affiliation=GESIS+Leibniz+Institute+for+the+Social+Sciences	1	TRUE	1	EXACT	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1288	GESIS Leibniz Institute for the Social Sciences, Germany	https://api.ror.org/organizations?affiliation=GESIS+Leibniz+Institute+for+the+Social+Sciences,+Germany	13	TRUE	0.92	COMMON TERMS	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1289	GESIS Leibniz-Institute for the social sciences	https://api.ror.org/organizations?affiliation=GESIS+Leibniz-Institute+for+the+social+sciences	1	TRUE	1	EXACT	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1290	GESIS – Leibniz Institute for the Social Sciences	https://api.ror.org/organizations?affiliation=GESIS+-+Leibniz+Institute+for+the+Social+Sciences	15	TRUE	1	PHRASE	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1291	GESIS – Leibniz Institute for the Social Sciences, Cologne, Germany	https://api.ror.org/organizations?affiliation=GESIS+-+Leibniz+Institute+for+the+Social+Sciences,+Cologne,+Germany	13	TRUE	1	PHRASE	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1292	GESIS – Leibniz-Institute for the Social Sciences && University of California, San Francisco && University of Pittsburgh	https://api.ror.org/organizations?affiliation=GESIS+-+Leibniz-Institute+for+the+Social+Sciences+&&+University+of+California,+San+Francisco+&&+University+of+Pittsburgh	1	TRUE	1	EXACT	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1293	GESIS – Leibniz-Institute for the Social Sciences, University of California, San Francisco, University of Pittsburgh	https://api.ror.org/organizations?affiliation=GESIS+-+Leibniz-Institute+for+the+Social+Sciences,+University+of+California,+San+Francisco,+University+of+Pittsburgh	26	FALSE	1	PHRASE	University of Pittsburgh	https://ror.org/01an3r305	United States
1294	GESIS, Germany	https://api.ror.org/organizations?affiliation=GESIS,+Germany	5	TRUE	1	PHRASE	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1295	GESIS-Leibniz Institution for the Social Sciences	https://api.ror.org/organizations?affiliation=GESIS-Leibniz+Institution+for+the+Social+Sciences	7	TRUE	0.96	COMMON TERMS	GESIS - Leibniz-Institute for the Social Sciences	https://ror.org/018afyw53	Germany
1296	GIGA-German Institute for Global and Area Studies/Leuphana University Lüneburg	https://api.ror.org/organizations?affiliation=GIGA-German+Institute+for+Global+and+Area+Studies/Leuphana+University+Luneburg	5	TRUE	1	COMMON TERMS	German Institute for Global and Area Studies	https://ror.org/00681ts17	Germany
1297	George Washington University, USA	https://api.ror.org/organizations?affiliation=George+Washington+University,+USA	10	FALSE	1	HEURISTICS	University of Washington	https://ror.org/00cvxb145	United States
1298	Georgia Institute of Technology	https://api.ror.org/organizations?affiliation=Georgia+Institute+of+Technology	1	TRUE	1	EXACT	Georgia Institute of Technology	https://ror.org/01zkghx44	United States
1299	German Federal Office for the Safety of Nucelar Waste Management, Germany	https://api.ror.org/organizations?affiliation=German+Federal+Office+for+the+Safety+of+Nucelar+Waste+Management,+Germany	3	TRUE	0.93	COMMON TERMS	Federal Office for the Safety of Nuclear Waste Management	https://ror.org/00eefy724	Germany
1300	German Institute for Global and Area Studies (GIGA), Germany	https://api.ror.org/organizations?affiliation=German+Institute+for+Global+and+Area+Studies+(GIGA),+Germany	6	TRUE	0.95	COMMON TERMS	German Institute for Global and Area Studies	https://ror.org/00681ts17	Germany
1301	German Institute for Global and Area Studies, Germany	https://api.ror.org/organizations?affiliation=German+Institute+for+Global+and+Area+Studies,+Germany	6	TRUE	0.92	COMMON TERMS	German Institute for Global and Area Studies	https://ror.org/00681ts17	Germany
1302	German Institute of Development and Sustainability (IDOS), Germany	https://api.ror.org/organizations?affiliation=German+Institute+of+Development+and+Sustainability+(IDOS),+Germany	6	TRUE	0.95	COMMON TERMS	German Institute of Development and Sustainability	https://ror.org/01t3zke88	Germany
1303	German Institute of Development and Sustainability, Germany	https://api.ror.org/organizations?affiliation=German+Institute+of+Development+and+Sustainability,+Germany	6	TRUE	0.93	COMMON TERMS	German Institute of Development and Sustainability	https://ror.org/01t3zke88	Germany
1304	German Institute of Global and Area Studies (GIGA)	https://api.ror.org/organizations?affiliation=German+Institute+of+Global+and+Area+Studies+(GIGA)	3	FALSE	1	ACRONYM	German Institute for Global and Area Studies	https://ror.org/00681ts17	Germany
1305	Geschwister Scholl Institute of Political Science, LMU Munich	https://api.ror.org/organizations?affiliation=Geschwister+Scholl+Institute+of+Political+Science,+LMU+Munich	23	FALSE	0.9	ACRONYM	London Metropolitan University	https://ror.org/00ae33288	United Kingdom
1306	Ghent University	https://api.ror.org/organizations?affiliation=Ghent+University	3	TRUE	1	EXACT	Ghent University	https://ror.org/00cv9y106	Belgium
1307	Ghent University, Belgium	https://api.ror.org/organizations?affiliation=Ghent+University,+Belgium	5	TRUE	1	HEURISTICS	Ghent University	https://ror.org/00cv9y106	Belgium
1308	Glasgow, United Kingdom	https://api.ror.org/organizations?affiliation=Glasgow,+United+Kingdom	6	FALSE	0.65	COMMON TERMS	University of Glasgow	https://ror.org/00vtgdb53	United Kingdom
1309	Goethe University Frankfurt am Main, Germany	https://api.ror.org/organizations?affiliation=Goethe+University+Frankfurt+am+Main,+Germany	9	TRUE	0.96	COMMON TERMS	Goethe University Frankfurt	https://ror.org/04cvxnb49	Germany
1310	Goethe University Frankfurt, Germany	https://api.ror.org/organizations?affiliation=Goethe+University+Frankfurt,+Germany	7	TRUE	1	PHRASE	Goethe University Frankfurt	https://ror.org/04cvxnb49	Germany
1311	Goethe University, Frankfurt am Main	https://api.ror.org/organizations?affiliation=Goethe+University,+Frankfurt+am+Main	25	TRUE	0.96	COMMON TERMS	Goethe University Frankfurt	https://ror.org/04cvxnb49	Germany
1312	Goethe-University Frankfurt am Main	https://api.ror.org/organizations?affiliation=Goethe-University+Frankfurt+am+Main	13	TRUE	0.96	COMMON TERMS	Goethe University Frankfurt	https://ror.org/04cvxnb49	Germany
1313	Goethe-University Frankfurt am Main, Germany	https://api.ror.org/organizations?affiliation=Goethe-University+Frankfurt+am+Main,+Germany	9	TRUE	0.96	COMMON TERMS	Goethe University Frankfurt	https://ror.org/04cvxnb49	Germany
1314	Goethe-University Frankfurt, Germany	https://api.ror.org/organizations?affiliation=Goethe-University+Frankfurt,+Germany	7	TRUE	1	PHRASE	Goethe University Frankfurt	https://ror.org/04cvxnb49	Germany
1315	Goethe-University Frankfurt/Main	https://api.ror.org/organizations?affiliation=Goethe-University+Frankfurt/Main	14	TRUE	0.92	COMMON TERMS	Goethe University Frankfurt	https://ror.org/04cvxnb49	Germany
1316	Gothenburg University, Sweden	https://api.ror.org/organizations?affiliation=Gothenburg+University,+Sweden	6	TRUE	1	HEURISTICS	University of Gothenburg	https://ror.org/01tm6cn81	Sweden
1317	Government Department	https://api.ror.org/organizations?affiliation=Government+Department	17	FALSE	0.81	COMMON TERMS	Government Logistics Department	https://ror.org/01a242a35	China
1318	Graduate Institute of International and Development Studies, Geneva	https://api.ror.org/organizations?affiliation=Graduate+Institute+of+International+and+Development+Studies,+Geneva	13	TRUE	0.94	COMMON TERMS	Graduate Institute of International and Development Studies	https://ror.org/007ygn379	Switzerland
1319	Graduate School of North American Studies, John F. Kennedy Institute, Freie Universität Berlin, Germany	https://api.ror.org/organizations?affiliation=Graduate+School+of+North+American+Studies,+John+F.+Kennedy+Institute,+Freie+Universitat+Berlin,+Germany	9	TRUE	1	COMMON TERMS	Freie Universität Berlin	https://ror.org/046ak2485	Germany
1320	Griffith University, Brisbane, Australia	https://api.ror.org/organizations?affiliation=Griffith+University,+Brisbane,+Australia	3	TRUE	1	HEURISTICS	Griffith University	https://ror.org/02sc3r913	Australia
1321	HEC Lausanne	https://api.ror.org/organizations?affiliation=HEC+Lausanne	10	FALSE	0.9	ACRONYM	École des Hautes Études Commerciales	https://ror.org/00ychtq28	Morocco
1322	HEC Lausanne, Switzerland	https://api.ror.org/organizations?affiliation=HEC+Lausanne,+Switzerland	3	FALSE	0.65	COMMON TERMS	University of Lausanne	https://ror.org/019whta54	Switzerland
1323	HEC Montreal, Canada	https://api.ror.org/organizations?affiliation=HEC+Montreal,+Canada	12	TRUE	1	PHRASE	HEC Montréal	https://ror.org/05ww3wq27	Canada
1324	HIVA - KU Leuven	https://api.ror.org/organizations?affiliation=HIVA+-+KU+Leuven	2	FALSE	0.78	COMMON TERMS	KU Leuven	https://ror.org/05f950310	Belgium
1325	HIVA, KU Leuven	https://api.ror.org/organizations?affiliation=HIVA,+KU+Leuven	8	TRUE	1	PHRASE	KU Leuven	https://ror.org/05f950310	Belgium
1326	Hacettepe University, Turkey	https://api.ror.org/organizations?affiliation=Hacettepe+University,+Turkey	6	TRUE	1	HEURISTICS	Hacettepe University	https://ror.org/04kwvgz42	Turkey
1327	Harris School of Public Policy, University of Chicago, USA	https://api.ror.org/organizations?affiliation=Harris+School+of+Public+Policy,+University+of+Chicago,+USA	15	TRUE	1	FUZZY	University of Chicago	https://ror.org/024mw5h28	United States
1328	Harvard Business School, USA	https://api.ror.org/organizations?affiliation=Harvard+Business+School,+USA	2	FALSE	0.61	COMMON TERMS	Graduate School USA	https://ror.org/04n835f38	United States
1329	Harvard Kennedy School	https://api.ror.org/organizations?affiliation=Harvard+Kennedy+School	2	FALSE	0.57	COMMON TERMS	Kennedy Space Center	https://ror.org/03kjpzv42	United States
1330	Harvard Kennedy School, USA	https://api.ror.org/organizations?affiliation=Harvard+Kennedy+School,+USA	3	FALSE	0.67	COMMON TERMS	Graduate School USA	https://ror.org/04n835f38	United States
1331	Harvard, USA	https://api.ror.org/organizations?affiliation=Harvard,+USA	8	FALSE	0.78	PHRASE	IIT@Harvard	https://ror.org/044hpwe09	United States
1332	Heidelberg, Germany	https://api.ror.org/organizations?affiliation=Heidelberg,+Germany	8	FALSE	0.75	COMMON TERMS	Heidelberg Engineering (Germany)	https://ror.org/03thsxs59	Germany
1333	Heinrich Heine University Düsseldorf, Germany	https://api.ror.org/organizations?affiliation=Heinrich+Heine+University+Dusseldorf,+Germany	8	TRUE	0.9	COMMON TERMS	Heinrich Heine University Düsseldorf	https://ror.org/024z2rq82	Germany
1334	Heinrich Heine Universität Düsseldorf, Germany	https://api.ror.org/organizations?affiliation=Heinrich+Heine+Universitat+Dusseldorf,+Germany	11	TRUE	0.9	COMMON TERMS	Heinrich Heine University Düsseldorf	https://ror.org/024z2rq82	Germany
1335	Herite School, Humboldt University, Berlin	https://api.ror.org/organizations?affiliation=Herite+School,+Humboldt+University,+Berlin	26	TRUE	0.92	FUZZY	Hertie School	https://ror.org/0473a4773	Germany
1336	Hertie School of Governance	https://api.ror.org/organizations?affiliation=Hertie+School+of+Governance	8	FALSE	0.68	COMMON TERMS	ESME - École d’ingénieurs pluridisciplinaires	https://ror.org/00nf3nv81	France
1337	Hertie School, Berlin, Germany	https://api.ror.org/organizations?affiliation=Hertie+School,+Berlin,+Germany	8	TRUE	1	PHRASE	Hertie School	https://ror.org/0473a4773	Germany
1338	Hertie School, Germany	https://api.ror.org/organizations?affiliation=Hertie+School,+Germany	4	TRUE	1	PHRASE	Hertie School	https://ror.org/0473a4773	Germany
